plate,genus,receptor,treat_type,treat_subtype,treat,treat_name,dose_type,dose_rank,log10_dose,dose,replicate,fold_act,max_e2,adj_max_e2
14,Xanthonycticebus,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,5,-6,1e-6,3,3.8544047607629355,137.2548172209527,101.64495636301191
14,Xanthonycticebus,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,1,153.82903324993032,5477.830469941567,5442.220609083626
14,Xanthonycticebus,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,2,150.9734071916671,5376.142023344503,5340.532162486563
14,Xanthonycticebus,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,3,140.9672219214888,5019.823158154677,4984.2132972967365
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1,-10,1e-10,1,0.8222644261137354,29.280721802344654,-6.3291390555961335
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1,-10,1e-10,2,0.8245374549718046,29.361664043706586,-6.248196814234202
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1,-10,1e-10,3,0.800361338102496,28.50075588590519,-7.109104972035599
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,2,-9,1e-9,1,0.8802514776621471,31.345632639545833,-4.264228218394955
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,2,-9,1e-9,2,0.8334652111923897,29.67958020049523,-5.930280657445557
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,2,-9,1e-9,3,1.1212910481725573,39.92901820667935,4.319157348738564
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,3,-8,1e-8,1,0.9992131767139181,35.58184219020363,-0.028018667737157443
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,3,-8,1e-8,2,1.1886194503145315,42.32657323874254,6.716712380801752
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,3,-8,1e-8,3,1.1740200470562927,41.806690520107686,6.196829662166898
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,4,-7,1e-7,1,1.0509224586088635,37.423202523546664,1.8133416656058756
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,4,-7,1e-7,2,1.2680813980197445,45.15620214002614,9.54634128208535
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,4,-7,1e-7,3,1.0719323323223822,38.17136120312798,2.5615003451871914
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,5,-6,1e-6,1,1.2531357841718065,44.62399091046455,9.014130052523761
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,5,-6,1e-6,2,1.7911282158961939,63.781826546795195,28.171965688854407
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,5,-6,1e-6,3,2.1199793350431637,75.4921691425969,39.882308284656105
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,1,73.13887023347912,2604.464992321179,2568.855131463238
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,2,76.19533946555121,2713.3054363918436,2677.6955755339027
14,Xanthonycticebus,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,3,76.95765842718771,2740.451508545089,2704.841647687148
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1,-10,1e-10,1,1.1583249191696492,41.247789199916724,5.637928341975936
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1,-10,1e-10,2,1.1582595944468816,41.24546299562839,5.635602137687599
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1,-10,1e-10,3,1.029129135734486,36.64714532835791,1.03728447041712
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,2,-9,1e-9,1,0.9217607355411584,32.82377153693381,-2.786089321006976
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,2,-9,1e-9,2,0.8633776474194224,30.744757892461894,-4.8651029654788935
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,2,-9,1e-9,3,0.8615001197736353,30.677899394238477,-4.9319614637023115
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,3,-8,1e-8,1,0.9799105534981055,34.894478463295286,-0.715382394645502
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,3,-8,1e-8,2,1.1083244279392153,39.46727866437228,3.857417806431492
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,3,-8,1e-8,3,1.2411337779719558,44.19660113967173,8.58674028173094
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,4,-7,1e-7,1,1.0627186354624971,37.843262739960224,2.233401882019436
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,4,-7,1e-7,2,1.2126961211733942,43.18394013794907,7.574079280008284
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,4,-7,1e-7,3,1.2433273689545854,44.274714609342404,8.664853751401616
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,5,-6,1e-6,1,3.0077551793092545,107.10574342995332,71.49588257201253
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,5,-6,1e-6,2,2.4981831843434428,88.95995559211744,53.35009473417665
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,5,-6,1e-6,3,2.692443650461714,95.87754376078782,60.26768290284703
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,6,-5,1e-5,1,110.2689337298815,3926.661387074574,3891.051526216633
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,6,-5,1e-5,2,102.99753352286507,3667.7278374603175,3632.1179766023765
14,Xanthonycticebus,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,6,-5,1e-5,3,104.10518695699908,3707.17122212865,3671.561361270709
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,2,-12,1e-12,1,1.1793333222103044,3.3156164330700193,0.5041835916271129
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,2,-12,1e-12,2,1.1245490065717616,3.1615940088878456,0.3501611674449392
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,2,-12,1e-12,3,0.8000361374575337,2.2492478711892416,-0.5621849702536648
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-11,1e-11,1,2.3339719717632486,6.561805452422453,3.7503726109795466
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-11,1e-11,2,2.569934824511679,7.225199165999947,4.413766324557041
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-11,1e-11,3,1.8687444114239586,5.253849410540212,2.442416569097306
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-10,1e-10,1,18.394587847184138,51.71514837838006,48.90371553693715
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-10,1e-10,2,19.09062761713144,53.67201744656026,50.86058460511735
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-10,1e-10,3,16.947013760079646,47.64539104947275,44.83395820802984
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-9,1e-9,1,34.731461860165695,97.64517250499158,94.83373966354867
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-9,1e-9,2,37.65288523021856,105.85855811131701,103.0471252698741
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-9,1e-9,3,34.322807915328625,96.49626938369144,93.68483654224853
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-8,1e-8,1,40.10742116377472,112.75932104541853,109.94788820397562
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-8,1e-8,2,40.29017930493417,113.27313328551527,110.46170044407236
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-8,1e-8,3,38.807784715431396,109.10548045260988,106.29404761116697
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-7,1e-7,1,39.73691191894766,111.71765918645353,108.90622634501062
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-7,1e-7,2,43.84696558658432,123.2727990477401,120.46136620629719
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-7,1e-7,3,39.62578394509753,111.40523035116826,108.59379750972535
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-6,1e-6,1,42.502159003668524,119.49196565514202,116.68053281369912
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-6,1e-6,2,39.34682954244288,110.62096878227989,107.80953594083698
15,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-6,1e-6,3,38.335989634194334,107.77906026678879,104.96762742534588
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1,-10,1e-10,1,0.946495125881968,2.661007481170203,-0.15042536027270348
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1,-10,1e-10,2,1.2150569649897736,3.4160510555961934,0.604618214153287
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1,-10,1e-10,3,0.9311580693637662,2.6178883767838643,-0.19354446465904207
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,2,-9,1e-9,1,1.3804635113296837,3.8810804521658646,1.0696476107229582
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,2,-9,1e-9,2,1.4331481852476395,4.029199874659517,1.2177670332166102
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,2,-9,1e-9,3,1.5347915767815574,4.314963443733612,1.5035306022907058
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,3,-8,1e-8,1,8.546222579830019,24.02713083121504,21.21569798977213
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,3,-8,1e-8,2,9.32072897392646,26.204603543485295,23.39317070204239
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,3,-8,1e-8,3,9.099586691035622,25.582876866734335,22.77144402529143
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,4,-7,1e-7,1,31.439596296682037,88.39031355019867,85.57888070875576
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,4,-7,1e-7,2,29.56118695479016,83.10929183673068,80.29785899528777
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,4,-7,1e-7,3,27.822607692693357,78.22139300182015,75.40996016037724
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,5,-6,1e-6,1,37.77163926474507,106.19242710403869,103.38099426259578
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,5,-6,1e-6,2,41.68806162231775,117.20318554107976,114.39175269963685
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,5,-6,1e-6,3,36.57175052467508,102.81902049412837,100.00758765268546
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,1,32.86869203719567,92.40812024864486,89.596687407201955
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,2,31.55460883385997,88.71366357439837,85.90223073295546
15,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,3,30.491760871473932,85.72553790748559,82.91410506604268
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1,-10,1e-10,1,0.8883475495752969,2.49752947549132,-0.3139033659515862
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1,-10,1e-10,2,0.8959341704411361,2.5188587505491165,-0.29257409089378994
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1,-10,1e-10,3,0.7244920985718313,2.036860879290738,-0.7745719621521685
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,2,-9,1e-9,1,0.8287076149495051,2.329855804622861,-0.4815770368200454
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,2,-9,1e-9,2,0.9862836500763394,2.7728702448028044,-0.038562596640101976
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,2,-9,1e-9,3,1.003754052895727,2.821987109042467,0.010554267599560685
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,3,-8,1e-8,1,1.1169892387294962,3.1403402293024163,0.3289073878595099
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,3,-8,1e-8,2,1.440688822755477,4.050399870594467,1.2389670291515609
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,3,-8,1e-8,3,1.2764680629667668,3.58870423327778,0.7772713918348737
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,4,-7,1e-7,1,5.316577677305699,14.947201086059488,12.135768244616582
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,4,-7,1e-7,2,4.144310376603345,11.651450297915265,8.840017456472358
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,4,-7,1e-7,3,4.935507396722298,13.875847584329454,11.064414742886548
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,5,-6,1e-6,1,33.33653495079407,93.72342918057173,90.91199633912882
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,5,-6,1e-6,2,31.73687692109621,89.22609806080133,86.41466521935843
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,5,-6,1e-6,3,32.083693845768366,90.20115055279285,87.38971771134995
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,1,42.50070455195776,119.48787656183609,116.67644372039318
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,2,40.99806653123689,115.26331068158065,112.45187784013774
15,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,3,41.81244943821991,117.55289353178246,114.74146069033955
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1,-10,1e-10,1,0.7521171163699595,2.1145267615738406,-0.6969060798690658
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1,-10,1e-10,2,1.3272489532584941,3.7314712959616516,0.9200384545187452
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1,-10,1e-10,3,1.3089123659580293,3.6799192122251396,0.8684863707822332
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,2,-9,1e-9,1,0.798154966402204,2.2439590851039157,-0.5674737563389907
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,2,-9,1e-9,2,1.09519834147989,3.0790765851303656,0.26764374368745925
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,2,-9,1e-9,3,1.2805749655231977,3.600250514001536,0.7888176725586296
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,3,-8,1e-8,1,1.3180784189409287,3.705688954607669,0.8942561131647624
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,3,-8,1e-8,2,1.3148331736636543,3.6965651654566023,0.8851323240136959
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,3,-8,1e-8,3,1.5342371954283565,4.31340483779054,1.501971996347634
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,4,-7,1e-7,1,6.526523439326508,18.348882337769453,15.537449496326547
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,4,-7,1e-7,2,5.943584580477831,16.709988885449036,13.89855604400613
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,4,-7,1e-7,3,5.726008414238525,16.098288106168607,13.2868552647257
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,5,-6,1e-6,1,32.90913182282676,92.521813990069,89.7103811486261
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,5,-6,1e-6,2,37.38542887813742,105.10662253942358,102.29518969798067
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,5,-6,1e-6,3,32.6910203079864,91.90860811414996,89.09717527270705
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,6,-5,1e-5,1,39.045638778819,109.77419117788843,106.96275833644552
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,6,-5,1e-5,2,35.969303207934296,101.12528032260417,98.31384748116126
15,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,6,-5,1e-5,3,38.58997631829582,108.49312677176088,105.68169393031798
16,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-13,1e-13,1,0.9425725008936537,44.80369827598656,-2.7297256606423375
16,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-13,1e-13,2,1.1196598814490526,53.22126780975347,5.687843873124571
16,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-13,1e-13,3,1.0866231022952026,51.65091658073274,4.117492644103841
16,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-12,1e-12,1,1.17515373665298,55.859080755039656,8.325656818410756
16,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-12,1e-12,2,1.2863228951849053,61.14333149621597,13.609907559587072
16,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-12,1e-12,3,1.178606097096711,56.023183267593566,8.489759330964667
16,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-11,1e-11,1,1.7605940889441585,83.68706521010562,36.153641273476715
16,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-11,1e-11,2,1.8524414452295264,88.05288453387661,40.51946059724771
16,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-11,1e-11,3,1.8344943997831062,87.19980001426197,39.66637607763307
16,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-10,1e-10,1,2.1284871162971015,101.17428044260286,53.640856505973964
16,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-10,1e-10,2,2.245955773510621,106.75796792519962,59.22454398857072
16,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-10,1e-10,3,2.2708851605164386,107.94294704622745,60.409523109598545
16,Gorilla,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-9,1e-9,1,1.8739063301980232,89.07318401083513,41.539760074206235
