| GRTS Cell Id,SITE_ID,SPARCS,BAT_ID,BAT_SP,AGE,SEX,REPRO_STAT,RFA_MM,MASS_G,NET_HT,SAMPLE,WING_SCORE,BAND,BAND_COLOR,BAND_NUMBR,BAND_ID,BAND_ARM,PIT_TAG,RADIO_FREQ,CAP_TIME,COMMENTS,SITE,LAT,LONG,ACCURACY,MONTH,DAY,YEAR,DATE,START_TIME,STOP_TIME,PROJECT,SITE_NAME,STATE,COUNTY,TYPE,EFFORT,HABITAT,SURVEYOR,PERMIT_NUM,EMAIL,S_COMMENTS,EFFORT_HRS,STATUS,FILE_NAME
116651,,,,Lasiurus borealis,Adult,Female,Lactating,40.8,13.5,,,1,,,,,,,,23:15,,,,,,,,,6/24/2012,,,,,North Carolina,,,,,,,,,,,
116651,,,,Myotis septentrionalis,Juvenile,Female,Non-Reproductive,38.8,7,,,0,,,,,,,,22:40,,,,,,,,,6/24/2012,,,,,North Carolina,,,,,,,,,,,
116651,,,,Nycticeius humeralis,Adult,Male,Non-Reproductive,36.1,9.5,,,0,,,,,,,,23:45,,,,,,,,,6/24/2012,,,,,North Carolina,,,,,,,,,,,
116651,,,,Nycticeius humeralis,Adult,Male,Scrotal,44.9,10,,,0,,,,,,,,22:15,,,,,,,,,6/24/2012,,,,,North Carolina,,,,,,,,,,,
116651,,,,Nycticeius humeralis,Juvenile,Male,Non-Reproductive,34.5,8.5,,,0,,,,,,,,23:00,,,,,,,,,6/24/2012,,,,,North Carolina,,,,,,,,,,,
116651,,,,Nycticeius humeralis,Adult,Female,Lactating,35.9,10,,,0,,,,,,,,23:10,,,,,,,,,6/24/2012,,,,,North Carolina,,,,,,,,,,,
116651,,,,Corynorhinus rafinesquii macrotis,Juvenile,Male,Non-Reproductive,40.6,8,,,0,,,,,,,,21:50,,,,,,,,,7/19/2012,,,,,North Carolina,,,,,,,,,,,
116651,,,,Corynorhinus rafinesquii macrotis,Adult,Male,Non-Reproductive,40.5,8.5,,,0,,,,,,,,23:00,,,,,,,,,7/19/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Male,Non-Reproductive,36.1,8.5,,,0,,,,,,,,1:10,,,,,,,,,7/19/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Male,Scrotal,34.5,8.5,,,0,,,,,,,,23:50,,,,,,,,,7/19/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Male,Scrotal,35.4,9,,,0,,,,,,,,23:00,,,,,,,,,7/19/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Juvenile,Male,Non-Reproductive,36.1,9.5,,,0,,,,,,,,21:20,,,,,,,,,7/19/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,,,,,,,,,,,,,,,,21:35,,,,,,,,,7/19/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Juvenile,Female,Non-Reproductive,35,12,,,0,,,,,,,,21:35,,,,,,,,,7/19/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Eptesicus fuscus,Juvenile,Female,Non-Reproductive,47.5,18,,,0,,,,,,,,23:20,,,,,,,,,7/22/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,42.9,12.5,,,0,,,,,,,,23:20,,,,,,,,,7/22/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Juvenile,Male,Scrotal,40,9.5,,,0,,,,,,,,23:35,,,,,,,,,7/22/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Female,Post Lactating,39.3,7.5,,,0,,,,,,,,23:50,,,,,,,,,7/22/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis septentrionalis,Adult,Male,Non-Reproductive,36.1,6.5,,,0,,,,,,,,23:20,,,,,,,,,7/22/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Juvenile,Female,Non-Reproductive,37.6,9,,,0,,,,,,,,1:20,,,,,,,,,7/22/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Male,Non-Reproductive,35.1,10,,,0,,,,,,,,21:35,,,,,,,,,7/22/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Female,Post Lactating,38,12,,,0,,,,,,,,21:35,,,,,,,,,7/22/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Juvenile,Male,Non-Reproductive,35.1,8.5,,,0,,,,,,,,21:50,,,,,,,,,7/22/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Juvenile,Male,Scrotal,35,10,,,0,,,,,,,,22:05,,,,,,,,,7/22/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Juvenile,Female,Non-Reproductive,34.5,9,,,0,,,,,,,,21:50,,,,,,,,,7/22/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Perimyotis subflavus,Juvenile,Female,Non-Reproductive,35.5,5.5,,,0,,,,,,,,22:45,,,,,,,,,7/22/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Perimyotis subflavus,Juvenile,Male,Non-Reproductive,34.7,5.5,,,0,,,,,,,,22:45,,,,,,,,,7/22/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Perimyotis subflavus,Juvenile,Female,Non-Reproductive,34.5,6,,,0,,,,,,,,23:35,,,,,,,,,7/22/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,,,,,,,,,,,,,,,21:15,,,,,,,,,5/19/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Female,Pregnant,40.2,9.5,,,0,,,,,,,,22:10,,,,,,,,,5/19/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Male,Non-Reproductive,36.5,9.5,,,1,,,,,,,,21:15,,,,,,,,,5/19/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Male,Non-Reproductive,36.1,9,,,1,,,,,,,,20:55,,,,,,,,,5/19/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Eptesicus fuscus,Adult,Male,Non-Reproductive,42.6,11.5,,,1,,,,,,,,21:35,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Eptesicus fuscus,Adult,Male,Scrotal,45.1,13,,,1,,,,,,,,21:15,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Eptesicus fuscus,Adult,Male,Scrotal,46.9,14.5,,,0,,,,,,,,21:30,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Eptesicus fuscus,Adult,Male,Non-Reproductive,46.5,16,,,0,,,,,,,,1:25,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,Female,Pregnant,42.3,15,,,0,,,,,,,,21:15,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,Female,Pregnant,43.9,15,,,0,,,,,,,,21:30,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,40.9,11,,,0,,,,,,,,23:05,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,39.1,9,,,0,,,,,,,,21:15,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,,,,,,,,,,,,,,,21:45,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,Female,Pregnant,43.8,17,,,0,,,,,,,,22:00,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,Female,Pregnant,40.5,15,,,0,,,,,,,,22:20,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Female,Pregnant,41,9,,,0,,,,,,,,23:35,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Female,Pregnant,39.7,10,,,0,,,,,,,,23:50,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Male,Scrotal,40.2,7.5,,,0,,,,,,,,0:20,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Male,Scrotal,39.4,7,,,0,,,,,,,,23:50,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Female,Pregnant,40.1,8.5,,,0,,,,,,,,23:40,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Female,Pregnant,40.1,8.5,,,0,,,,,,,,22:25,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Female,Pregnant,39.8,9.5,,,0,,,,,,,,21:55,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Female,Pregnant,39,8,,,0,,,,,,,,22:00,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Female,Pregnant,39.4,8.5,,,0,,,,,,,,21:45,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Female,Scrotal,36.6,7,,,0,,,,,,,,0:40,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Female,Pregnant,,8,,,0,,,,,,,,22:15,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Female,Pregnant,38.7,12.5,,,0,,,,,,,,1:40,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Male,Scrotal,35.3,9,,,1,,,,,,,,22:30,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Female,Pregnant,36.1,8.5,,,0,,,,,,,,21:40,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Perimyotis subflavus,Adult,Male,Non-Reproductive,33.8,7,,,0,,,,,,,,23:20,,,,,,,,,5/16/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Eptesicus fuscus,Adult,Male,Scrotal,47.4,13,,,1,,,,,,,,21:30,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Eptesicus fuscus,Adult,Female,Pregnant,48.6,22.5,,,1,,,,,,,,21:45,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,Female,Pregnant,41.4,17,,,0,,,,,,,,1:30,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,Female,,42.3,15.5,,,0,,,,,,,,22:15,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,Female,Pregnant,,15,,,0,,,,,,,,23:40,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,Female,Pregnant,40.6,14.5,,,0,,,,,,,,0:05,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,Female,Pregnant,43.3,17,,,0,,,,,,,,20:30,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,39,11,,,0,,,,,,,,21:00,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,Female,Pregnant,43.5,17,,,0,,,,,,,,21:30,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,Female,Pregnant,43.4,17,,,0,,,,,,,,21:30,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Male,Non-Reproductive,37.5,6,,,0,,,,,,,,21:05,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Female,Pregnant,38.7,9.5,,,0,,,,,,,,22:10,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Female,Pregnant,38.7,9,,,0,,,,,,,,22:25,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Male,Non-Reproductive,37.1,8,,,1,,,,,,,,0:40,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Female,Pregnant,40.7,9.5,,,0,,,,,,,,0:40,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis septentrionalis,Adult,Female,Pregnant,38.8,7.5,,,1,,,,,,,,22:15,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis septentrionalis,Adult,Male,Scrotal,37.6,6.5,,,0,,,,,,,,1:15,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Male,Non-Reproductive,35.6,8,,,0,,,,,,,,0:00,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Female,Pregnant,38.8,11.5,,,0,,,,,,,,22:05,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Female,Pregnant,36.4,14.5,,,0,,,,,,,,21:40,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Male,Non-Reproductive,37.3,8.5,,,0,,,,,,,,23:00,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Male,Scrotal,37.5,10,,,0,,,,,,,,23:40,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Male,Scrotal,35.9,8.5,,,0,,,,,,,,0:00,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Male,Scrotal,34.5,8,,,0,,,,,,,,0:20,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Female,Pregnant,37.1,12,,,0,,,,,,,,1:05,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Male,Scrotal,36.6,8,,,0,,,,,,,,23:55,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Perimyotis subflavus,Adult,Male,Non-Reproductive,31.9,6,,,0,,,,,,,,21:30,,,,,,,,,5/17/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Corynorhinus rafinesquii macrotis,Adult,Female,Lactating,42.5,10,,,0,,,,,,,,22:15,,,,,,,,,6/20/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,Female,Lactating,46,14,,,0,,,,,,,,0:15,,,,,,,,,6/20/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,Female,Lactating,42,15.5,,,0,,,,,,,,23:10,,,,,,,,,6/20/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Male,Non-Reproductive,38.1,7.5,,,0,,,,,,,,21:20,,,,,,,,,6/20/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Adult,Male,Non-Reproductive,38.3,7,,,0,,,,,,,,21:55,,,,,,,,,6/20/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis austroriparius,Juvenile,Male,Non-Reproductive,37.1,6,,,0,,,,,,,,23:45,,,,,,,,,6/20/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Myotis septentrionalis,Adult,Male,Scrotal,36.7,6,,,0,,,,,,,,23:00,,,,,,,,,6/20/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Male,Scrotal,35.5,9,,,0,,,,,,,,0:00,,,,,,,,,6/20/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Male,Scrotal,36.4,9.5,,,0,,,,,,,,21:35,,,,,,,,,6/20/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Juvenile,Female,Non-Reproductive,33.5,7,,,0,,,,,,,,22:05,,,,,,,,,6/20/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Nycticeius humeralis,Adult,Male,Scrotal,35.6,9.5,,,0,,,,,,,,22:40,,,,,,,,,6/20/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Corynorhinus rafinesquii macrotis,Adult,Female,Lactating,46.2,10.5,,,0,,,,,,,,22:25,,,,,,,,,6/21/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Eptesicus fuscus,Adult,Female,Lactating,48.2,19,,,1,,,,,,,,0:40,,,,,,,,,6/21/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Eptesicus fuscus,Adult,Male,Non-Reproductive,43.6,15,,,1,,,,,,,,22:00,,,,,,,,,6/21/2012,,,,,North Carolina,,,,,,,,,,,
116952,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,39.9,12.5,,,1,,,,,,,,0:40,,,,,,,,,6/21/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Myotis austroriparius,Adult,Female,Lactating,40.4,8,,,0,,,,,,,,21:45,,,,,,,,,6/21/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Myotis austroriparius,Juvenile,Female,Non-Reproductive,37.7,6.5,,,0,,,,,,,,22:05,,,,,,,,,6/21/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Myotis austroriparius,Adult,Female,Lactating,39.4,7,,,0,,,,,,,,22:25,,,,,,,,,6/21/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Myotis austroriparius,Juvenile,Female,Non-Reproductive,38.4,7,,,0,,,,,,,,0:50,,,,,,,,,6/21/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Myotis septentrionalis,Juvenile,Female,Non-Reproductive,35.6,6.5,,,0,,,,,,,,0:05,,,,,,,,,6/21/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Juvenile,,Non-Reproductive,,5.5,,,,,,,,,,,23:20,,,,,,,,,6/21/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Juvenile,Female,Non-Reproductive,31.9,4.5,,,0,,,,,,,,21:10,,,,,,,,,6/21/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Adult,Male,Scrotal,35.5,10.5,,,0,,,,,,,,21:50,,,,,,,,,6/21/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Juvenile,Male,Non-Reproductive,34,6,,,0,,,,,,,,0:05,,,,,,,,,6/21/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Juvenile,Female,Non-Reproductive,33,8.5,,,0,,,,,,,,23:55,,,,,,,,,6/21/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Juvenile,Female,Non-Reproductive,36,7,,,0,,,,,,,,23:35,,,,,,,,,6/21/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Juvenile,Female,Non-Reproductive,37,7,,,0,,,,,,,,23:30,,,,,,,,,6/21/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Adult,Male,Scrotal,36.3,7,,,0,,,,,,,,22:40,,,,,,,,,6/21/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Corynorhinus rafinesquii macrotis,Juvenile,Female,Non-Reproductive,43.4,7.5,,,0,,,,,,,,21:45,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Corynorhinus rafinesquii macrotis,Adult,Male,Scrotal,42.1,9,,,0,,,,,,,,21:40,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Corynorhinus rafinesquii macrotis,,,,,,,,,,,,,,,,1:25,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Eptesicus fuscus,Juvenile,Female,Non-Reproductive,47.1,16,,,0,,,,,,,,0:10,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,41.2,11.5,,,0,,,,,,,,23:50,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,42.6,10,,,0,,,,,,,,21:15,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,40.7,10,,,0,,,,,,,,22:05,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,43.6,10.5,,,0,,,,,,,,22:05,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Lasiurus borealis,Juvenile,Male,Non-Reproductive,38.9,9.5,,,0,,,,,,,,23:30,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Lasiurus borealis,Adult,Female,Lactating,40.5,13.5,,,0,,,,,,,,23:30,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,38.9,10,,,0,,,,,,,,23:35,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,40.3,10,,,0,,,,,,,,23:50,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Myotis austroriparius,Adult,Female,Lactating,39.9,8,,,0,,,,,,,,21:35,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Myotis austroriparius,Adult,Male,Non-Reproductive,37.5,6.5,,,0,,,,,,,,22:30,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Myotis austroriparius,Adult,Female,Non-Reproductive,37.8,9,,,0,,,,,,,,21:25,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Adult,Male,Scrotal,35.5,8,,,0,,,,,,,,0:20,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Juvenile,Male,Non-Reproductive,34.6,8.5,,,0,,,,,,,,22:30,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Juvenile,Female,Non-Reproductive,37.5,11,,,0,,,,,,,,22:25,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Juvenile,Male,Non-Reproductive,35.1,10,,,0,,,,,,,,21:55,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Juvenile,Male,Non-Reproductive,34.5,8,,,0,,,,,,,,21:50,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Juvenile,Male,Non-Reproductive,36,8,,,0,,,,,,,,21:20,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Juvenile,Female,Non-Reproductive,35.7,10,,,0,,,,,,,,21:40,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Perimyotis subflavus,Juvenile,Male,Non-Reproductive,33.6,5.5,,,0,,,,,,,,23:45,,,,,,,,,7/16/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Corynorhinus rafinesquii macrotis,Juvenile,Female,Non-Reproductive,42.5,8.5,,,0,,,,,,,,22:15,,,,,,,,,7/18/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Eptesicus fuscus,Adult,Male,Non-Reproductive,45.6,15.5,,,0,,,,,,,,22:00,,,,,,,,,7/18/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Lasiurus borealis,Adult,Female,Lactating,41.3,13,,,0,,,,,,,,1:00,,,,,,,,,7/18/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,41,15,,,0,,,,,,,,0:05,,,,,,,,,7/18/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,39.7,10.5,,,0,,,,,,,,1:15,,,,,,,,,7/18/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Lasiurus borealis,Juvenile,Male,Non-Reproductive,39.2,7.5,,,0,,,,,,,,23:40,,,,,,,,,7/18/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,41.2,11,,,1,,,,,,,,21:30,,,,,,,,,7/18/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,37.2,10,,,0,,,,,,,,0:25,,,,,,,,,7/18/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,41.7,10.5,,,0,,,,,,,,0:50,,,,,,,,,7/18/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Myotis austroriparius,Adult,Female,Non-Reproductive,38.7,7,,,0,,,,,,,,21:45,,,,,,,,,7/18/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Myotis austroriparius,Adult,Male,Non-Reproductive,38.1,7,,,0,,,,,,,,21:30,,,,,,,,,7/18/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Juvenile,Male,Scrotal,37.1,8.5,,,0,,,,,,,,0:20,,,,,,,,,7/18/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Adult,Male,Scrotal,36.1,9,,,0,,,,,,,,1:15,,,,,,,,,7/18/2012,,,,,North Carolina,,,,,,,,,,,
118185,,,,Nycticeius humeralis,Juvenile,Female,Non-Reproductive,37.6,10,,,0,,,,,,,,21:10,,,,,,,,,7/18/2012,,,,,North Carolina,,,,,,,,,,,
120382,,,,Corynorhinus rafinesquii macrotis,Adult,Male,Scrotal,42,7.5,,,0,,,,,,,,20:00,,,,,,,,,3/11/2013,,,,,North Carolina,,,,,,,,,,,
120382,,,,Corynorhinus rafinesquii macrotis,Adult,Female,Non-Reproductive,45.6,9,,,0,,,,,,,,20:00,,,,,,,,,3/11/2013,,,,,North Carolina,,,,,,,,,,,
120382,,,,Lasionycteris noctivagans,Adult,Male,Non-Reproductive,42.6,9.5,,,0,,,,,,,,21:55,,,,,,,,,3/11/2013,,,,,North Carolina,,,,,,,,,,,
